id,text,entities,relations,Comments
13466,"Our team of analysts and security experts is focused on identifying and stopping issues like phishing campaigns, zero-day vulnerabilities and hacking against Google, our products and our users.","[{'id': 41953, 'label': 'location', 'start_offset': 21, 'end_offset': 24}
 {'id': 41954, 'label': 'location', 'start_offset': 25, 'end_offset': 33}
 {'id': 41955, 'label': 'location', 'start_offset': 68, 'end_offset': 71}
 {'id': 41956, 'label': 'attack-pattern', 'start_offset': 93, 'end_offset': 101}
 {'id': 41958, 'label': 'location', 'start_offset': 138, 'end_offset': 141}
 {'id': 41960, 'label': 'location', 'start_offset': 179, 'end_offset': 182}]",[],[]
13467,"Today, we’re sharing recent findings on government-backed phishing, threats and disinformation, as well as a new bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns.","[{'id': 41962, 'label': 'attack-pattern', 'start_offset': 58, 'end_offset': 66}
 {'id': 41963, 'label': 'location', 'start_offset': 76, 'end_offset': 79}]",[],[]
13468,"Last month, we sent 1,755 warnings to users whose accounts were targets of government-backed attackers.",[],[],[]
13469,"Generally, 2020 has been dominated by COVID-19.",[],[],[]
13470,"The pandemic has taken center stage in people’s everyday lives, in the international news media, and in the world of government-backed hacking.",[],[],[]
13471,"Recently, we shared information on numerous COVID-themed attacks discovered and confirmed by our teams.",[],[],[]
13472,"We continue to see attacks from groups like Charming Kitten on medical and healthcare professionals, including World Health Organization (WHO) employees.","[{'id': 51544, 'label': 'threat-actor', 'start_offset': 44, 'end_offset': 59}
 {'id': 51545, 'label': 'identity', 'start_offset': 111, 'end_offset': 142}]","[{'id': 1101, 'from_id': 51544, 'to_id': 51545, 'type': 'targets'}]",[]
13473,"And as others have reported, we’re seeing a resurgence in COVID-related hacking and phishing attempts from numerous commercial and government-backed attackers.",[],[],[]
13474,"As one example, we've seen new activity from “hack-for-hire” firms, many based in India, that have been creating Gmail accounts spoofing the WHO.","[{'id': 51546, 'label': 'threat-actor', 'start_offset': 45, 'end_offset': 66}
 {'id': 51547, 'label': 'location', 'start_offset': 82, 'end_offset': 87}
 {'id': 51548, 'label': 'identity', 'start_offset': 141, 'end_offset': 144}]","[{'id': 1102, 'from_id': 51546, 'to_id': 51548, 'type': 'targets'}
 {'id': 1103, 'from_id': 51546, 'to_id': 51547, 'type': 'located-at'}]",[]
13476,"The lures themselves encourage individuals to sign up for direct notifications from the WHO to stay informed of COVID-19 related announcements, and link to attacker-hosted websites that bear a strong resemblance to the official WHO website.",[],[],[]
13477,"The sites typically feature fake login pages that prompt potential victims to give up their Google account credentials, and occasionally encourage individuals to give up other personal information, such as their phone numbers.",[],[],[]
13478,"To help protect users against these kinds of tracks, our Advanced Protection Program (APP) utilizes hardware security keys and provides the strongest protections available against phishing and account hijackings.",[],[],[]
13479,APP was designed specifically for high-risk accounts.,[],[],[]
13480,"Government-backed or state-sponsored groups have different goals in carrying out their attacks: Some are looking to collect intelligence or steal intellectual property; others are targeting dissidents or activists, or attempting to engage in coordinated influence operations and disinformation campaigns.",[],[],[]
13481,"Our products are designed with robust built-in security features, like Gmail protections against phishing and Safe Browsing in Chrome, but we still dedicate significant resources to developing new tools and technology to help identify, track and stop this kind of activity.",[],[],[]
13482,"In addition to our internal investigations, we work with law enforcement, industry partners, and third parties like specialized security firms to assess and share intelligence.",[],[],[]
13483,"When we find attempts to conduct coordinated influence operations on our platforms, we work with our Trust & Safety teams to swiftly remove such content from our platforms and terminate these actors’ accounts.",[],[],[]
13484,"We take steps to prevent possible future attempts by the same actors, and routinely exchange information and share our findings with others in the industry.",[],[],[]
13485,"We’ve also shared occasional updates about this kind of activity, and today we’re introducing a more streamlined way of doing this via a new, quarterly bulletin to share information about actions we take against accounts that we attribute to coordinated influence campaigns (foreign and domestic).",[],[],[]
13486,"Our actions against coordinated influence operations from January, February and March can be found in the Q1 Bulletin.","[{'id': 51557, 'label': 'TIME', 'start_offset': 58, 'end_offset': 65}
 {'id': 51558, 'label': 'TIME', 'start_offset': 67, 'end_offset': 75}
 {'id': 51559, 'label': 'TIME', 'start_offset': 80, 'end_offset': 85}]",[],[]
13487,"Since March, we’ve removed more than a thousand YouTube channels that we believe to be part of a large campaign and that were behaving in a coordinated manner.","[{'id': 51560, 'label': 'TIME', 'start_offset': 6, 'end_offset': 11}
 {'id': 51561, 'label': 'SOFTWARE', 'start_offset': 48, 'end_offset': 55}]",[],[]
13488,"These channels were mostly uploading spammy, non-political content, but a small subset posted primarily Chinese-language political content similar to the findings of a recent Graphika report.",[],[],[]
13489,We’ll also share additional removal actions from April and May in the Q2 Bulletin.,"[{'id': 51562, 'label': 'TIME', 'start_offset': 49, 'end_offset': 54}
 {'id': 51563, 'label': 'TIME', 'start_offset': 59, 'end_offset': 62}]",[],[]
13490,"Our hope is that this new bulletin helps others who are also working to track these groups, such as researchers studying this issue, and we hope these updates can help confirm findings from security firms and others in the industry.",[],[],[]
13491,"We will also continue to share more detailed analysis of vulnerabilities we find, phishing and malware campaigns that we see, and other interesting or noteworthy trends across this space.",[],[],[]
13492,"Cybercriminals have different motivations: for example, some malicious actors have disruptive political attacks as their objective, while others might be more inclined towards cyberespionage and gathering information on their victims.",[],[],[]
13493,"Of course, financial gain remains a powerful cybercrime motivation — perhaps even the most common one.",[],[],[]
13494,"Some malicious actors, such as ransomware operators, earn directly from their cyberattacks.",[],[],[]
13495,"Others, however, prefer to act as “cybermercenaries,” selling their services to anyone willing to pay.",[],[],[]
13496,"One of the most prolific cybermercenaries is Void Balaur, a Russian-speaking threat actor group that has launched attacks against different sectors and industries all over the world.","[{'id': 51564, 'label': 'threat-actor', 'start_offset': 45, 'end_offset': 56}]",[],[]
13497,"Although Void Balaur offers a wide range of services, the group’s bread and butter is cyberespionage and information theft, selling highly sensitive information on individuals in underground forums and websites such as Probiv.","[{'id': 51565, 'label': 'threat-actor', 'start_offset': 9, 'end_offset': 20}]",[],[]
13498,The group primarily targets email accounts and mailboxes.,[],[],[]
13499,"While it offers standard mailbox copies that was likely stolen with the help of credential phishing, Void Balaur also offers copies of mailboxes that have not been interacted with — for a higher price.","[{'id': 51567, 'label': 'threat-actor', 'start_offset': 101, 'end_offset': 112}
 {'id': 51568, 'label': 'attack-pattern', 'start_offset': 80, 'end_offset': 99}]","[{'id': 1104, 'from_id': 51567, 'to_id': 51568, 'type': 'uses'}]",[]
13500,"This option is particularly interesting since it would be extremely difficult under normal circumstances to gather the contents of a mailbox without any user interaction, which points to possibilities such as insider assistance or even the compromise of the email provider’s systems.",[],[],[]
13501,      Figure 1.,[],[],[]
13502,"Countries in which Void Balaur email targets were located      In addition, Void Balaur also offers their customers access to a large amount of private data, which includes information such as flight and travel data (passports and ticket purchases); criminal records; financial records and credit histories; pension funds; and even printouts of SMS messages.","[{'id': 51569, 'label': 'threat-actor', 'start_offset': 19, 'end_offset': 30}
 {'id': 51570, 'label': 'threat-actor', 'start_offset': 76, 'end_offset': 87}]",[],[]
13503,It’s easy to see why the services of a cybermercenary like Void Balaur is in demand — these types of information can be very useful for a group or an individual who wants to launch an attack on specific targets.,"[{'id': 51571, 'label': 'threat-actor', 'start_offset': 59, 'end_offset': 70}]",[],[]
13504,Void Balaur’s high-profile targets,"[{'id': 51572, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 12}]",[],[]
13505,What makes Void Balaur’s attacks particularly noteworthy is the often-lofty status of its targets.,"[{'id': 51573, 'label': 'threat-actor', 'start_offset': 11, 'end_offset': 23}]",[],[]
13506,"While the threat actor has been known to offer its services to a more general audience — as seen in its online advertisements in the underground — research from groups such as eQualit.ie and Amnesty International show that Void Balaur is likely also involved in attacks against higher profile victims, ranging from human rights activists and journalists to politicians and even presidential candidates.","[{'id': 51574, 'label': 'identity', 'start_offset': 176, 'end_offset': 186}
 {'id': 51575, 'label': 'identity', 'start_offset': 191, 'end_offset': 213}
 {'id': 51576, 'label': 'threat-actor', 'start_offset': 223, 'end_offset': 234}]",[],[]
13507,One of the group’s more notable campaigns involved attacks that targeted the private email addresses of government officials and politicians in an Eastern European country in September 2021.,"[{'id': 51578, 'label': 'TIME', 'start_offset': 175, 'end_offset': 189}
 {'id': 51577, 'label': 'location', 'start_offset': 147, 'end_offset': 163}]",[],[]
13508,"Living up to its cybermercenary label, Void Balaur does not limit itself to the geopolitical scene.","[{'id': 51579, 'label': 'threat-actor', 'start_offset': 39, 'end_offset': 51}]",[],[]
13509,Organizations that have access to a large amount of private information are also frequent victims of the group.,[],[],[]
13510,"These targets belong to different industries such as the telecommunications, retail, financial, medical, and even the biotech sectors.",[],[],[]
13511,"Organizational leaders and employees that are heavily involved with the company’s core business are among the threat actor’s favored targets, since these individuals will likely have access to the kind of information the group seeks.",[],[],[]
13512,Curtailing cybermercenary attacks,[],[],[]
13513,"Given what we’ve seen of cybermercenaries like Void Balaur, it is likely that these groups have access to a large number of tools and infrastructure that allows them to launch attacks even against prominent individuals and organizations.","[{'id': 51580, 'label': 'threat-actor', 'start_offset': 47, 'end_offset': 58}]",[],[]
13514,"However, this does not mean that practicing and implementing the right security safeguards will not help in defending against cybermercenary attacks.",[],[],[]
13515,The following security best practices can help both individuals and organizations thwart cybermercenary attacks (and cyberattacks in general):  Employ the services of a reputable provider that places high priority on security.,[],[],[]
13516,Consider using dedicated two-factor authentication apps or devices such as Yubikey instead of relying on SMS.,[],[],[]
13517,"Use encryption systems for communication, especially when it involves sensitive information.",[],[],[]
13518,Encrypt the drives of all computers and other machines that are used to store sensitive information.,[],[],[]
13519,Practice good security hygiene by deleting old emails and messages to minimize the chances of an attacker gaining access to private information.,[],[],[]
13520,"Learn more about the activities and targets of Void Balaur in our research paper, Void Balaur: Tracking a Cybermercenary’s Activities.","[{'id': 42161, 'label': 'threat-actor', 'start_offset': 47, 'end_offset': 58}]",[],[]
13521,"    Tags  APT & Targeted Attacks | Cyber Crime | Research | Articles, News, Reports",[],[],[]
13522,The US Department of Energy (DOE) recently launched the Operational Technology (OT) Defender Fellowship.,"[{'id': 51581, 'label': 'identity', 'start_offset': 4, 'end_offset': 33}]",[],[]
13524,"In collaboration with DOE's Idaho National Laboratory (INL) and the Foundation for Defense of Democracies' (FDD) Center for Cyber and Technology Innovation (CTTI), the OT Defender Fellowship hopes to expand the knowledge of primary US front-line critical infrastructure defenders.","[{'id': 51583, 'label': 'identity', 'start_offset': 29, 'end_offset': 59}
 {'id': 51584, 'label': 'identity', 'start_offset': 68, 'end_offset': 105}
 {'id': 51585, 'label': 'identity', 'start_offset': 113, 'end_offset': 156}
 {'id': 51587, 'label': 'identity', 'start_offset': 168, 'end_offset': 190}]",[],[]
13526,Sharing cybersecurity knowledge to the private sector,[],[],[]
13528,It will enable the program participants to engage with various cyber and national experts across the US government.,[],[],[]
13529,The program aims to also equip them with a better understanding of the strategies and tactics of the country's adversaries and how the US government cyber operations defend the nation.,"[{'id': 51590, 'label': 'identity', 'start_offset': 135, 'end_offset': 149}]",[],[]
13530,The Fellowship aligns with the bipartisan recommendations of the congressionally mandated Cyberspace Solarium Commission (CSC).,"[{'id': 51592, 'label': 'identity', 'start_offset': 90, 'end_offset': 126}]",[],[]
13531,King also explains that the CSC report supports operationalizing cybersecurity partnership with the private sector and remolding how the government works with the private sector.,"[{'id': 51593, 'label': 'identity', 'start_offset': 28, 'end_offset': 31}
 {'id': 51594, 'label': 'identity', 'start_offset': 0, 'end_offset': 4}]",[],[]
