rule_id,rule_name,rule_text,category,label,severity,target_os,hash
R625,Troldesh2,"rule Troldesh2 { meta: description = ""Detects Troldesh ransomware variant"" author = ""CyberSecTeam"" date = ""2032-03-30"" strings: $s1 = ""troldesh2"" nocase $s2 = ""ransom_v53"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],a5b6c7d8e9f0g1h2i3j4
R626,Benign_Nagios,"rule Benign_Nagios { meta: description = ""Detects Nagios system monitor"" author = ""CyberSecTeam"" date = ""2032-04-01"" strings: $s1 = ""nagios"" nocase $s2 = ""nagios.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b6c7d8e9f0g1h2i3j4k5
R627,Cryptolocker2,"rule Cryptolocker2 { meta: description = ""Detects Cryptolocker ransomware variant"" author = ""CyberSecTeam"" date = ""2032-04-05"" strings: $s1 = ""cryptolocker2"" nocase $s2 = ""ransom_v54"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],c7d8e9f0g1h2i3j4k5l6
R628,Benign_Zabbix,"rule Benign_Zabbix { meta: description = ""Detects Zabbix system monitor"" author = ""CyberSecTeam"" date = ""2032-04-10"" strings: $s1 = ""zabbix"" nocase $s2 = ""zabbix.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],d8e9f0g1h2i3j4k5l6m7
R629,TorrentLocker2,"rule TorrentLocker2 { meta: description = ""Detects TorrentLocker ransomware variant"" author = ""CyberSecTeam"" date = ""2032-04-15"" strings: $s1 = ""torrentlocker2"" nocase $s2 = ""ransom_v55"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],e9f0g1h2i3j4k5l6m7n8
R630,Benign_Cacti,"rule Benign_Cacti { meta: description = ""Detects Cacti system monitor"" author = ""CyberSecTeam"" date = ""2032-04-20"" strings: $s1 = ""cacti"" nocase $s2 = ""cacti.net"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f0g1h2i3j4k5l6m7n8o9
R631,CryptoDefense2,"rule CryptoDefense2 { meta: description = ""Detects CryptoDefense ransomware variant"" author = ""CyberSecTeam"" date = ""2032-04-25"" strings: $s1 = ""cryptodefense2"" nocase $s2 = ""ransom_v56"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],g1h2i3j4k5l6m7n8o9p0
R632,Benign_Icinga,"rule Benign_Icinga { meta: description = ""Detects Icinga system monitor"" author = ""CyberSecTeam"" date = ""2032-04-30"" strings: $s1 = ""icinga"" nocase $s2 = ""icinga.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],h2i3j4k5l6m7n8o9p0q1
R633,CryptoWall2,"rule CryptoWall2 { meta: description = ""Detects CryptoWall ransomware variant"" author = ""CyberSecTeam"" date = ""2032-05-01"" strings: $s1 = ""cryptowall2"" nocase $s2 = ""ransom_v57"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],i3j4k5l6m7n8o9p0q1r2
R634,Benign_Sensu,"rule Benign_Sensu { meta: description = ""Detects Sensu system monitor"" author = ""CyberSecTeam"" date = ""2032-05-05"" strings: $s1 = ""sensu"" nocase $s2 = ""sensu.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],j4k5l6m7n8o9p0q1r2s3
R635,CTBLocker2,"rule CTBLocker2 { meta: description = ""Detects CTB-Locker ransomware variant"" author = ""CyberSecTeam"" date = ""2032-05-10"" strings: $s1 = ""ctblocker2"" nocase $s2 = ""ransom_v58"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],k5l6m7n8o9p0q1r2s3t4
R636,Benign_Prometheus,"rule Benign_Prometheus { meta: description = ""Detects Prometheus system monitor"" author = ""CyberSecTeam"" date = ""2032-05-15"" strings: $s1 = ""prometheus"" nocase $s2 = ""prometheus.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],l6m7n8o9p0q1r2s3t4u5
R637,Fusob2,"rule Fusob2 { meta: description = ""Detects Fusob ransomware variant"" author = ""CyberSecTeam"" date = ""2032-05-20"" strings: $s1 = ""fusob2"" nocase $s2 = ""ransom_v59"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],m7n8o9p0q1r2s3t4u5v6
R638,Benign_Graylog,"rule Benign_Graylog { meta: description = ""Detects Graylog system monitor"" author = ""CyberSecTeam"" date = ""2032-05-25"" strings: $s1 = ""graylog"" nocase $s2 = ""graylog.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],n8o9p0q1r2s3t4u5v6w7
R639,Zerber2,"rule Zerber2 { meta: description = ""Detects Zerber ransomware variant"" author = ""CyberSecTeam"" date = ""2032-05-30"" strings: $s1 = ""zerber2"" nocase $s2 = ""ransom_v60"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],o9p0q1r2s3t4u5v6w7x8
R640,Benign_Netdata,"rule Benign_Netdata { meta: description = ""Detects Netdata system monitor"" author = ""CyberSecTeam"" date = ""2032-06-05"" strings: $s1 = ""netdata"" nocase $s2 = ""netdata.cloud"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p0q1r2s3t4u5v6w7x8y9
R641,Razy2,"rule Razy2 { meta: description = ""Detects Razy ransomware variant"" author = ""CyberSecTeam"" date = ""2032-06-10"" strings: $s1 = ""razy2"" nocase $s2 = ""ransom_v61"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],q1r2s3t4u5v6w7x8y9z0
R642,Benign_Top,"rule Benign_Top { meta: description = ""Detects Top system monitor"" author = ""CyberSecTeam"" date = ""2032-06-15"" strings: $s1 = ""top"" nocase $s2 = ""linux.die.net/man/1/top"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r2s3t4u5v6w7x8y9z0a1
R643,Mole2,"rule Mole2 { meta: description = ""Detects Mole ransomware variant"" author = ""CyberSecTeam"" date = ""2032-06-20"" strings: $s1 = ""mole2"" nocase $s2 = ""ransom_v62"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],s3t4u5v6w7x8y9z0a1b2
R644,Benign_Dstat,"rule Benign_Dstat { meta: description = ""Detects Dstat system monitor"" author = ""CyberSecTeam"" date = ""2032-06-25"" strings: $s1 = ""dstat"" nocase $s2 = ""dstat.nl"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t4u5v6w7x8y9z0a1b2c3
R645,PolyRansom2,"rule PolyRansom2 { meta: description = ""Detects PolyRansom ransomware variant"" author = ""CyberSecTeam"" date = ""2032-06-30"" strings: $s1 = ""polyransom2"" nocase $s2 = ""ransom_v63"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],u5v6w7x8y9z0a1b2c3d4
R646,Benign_Systat,"rule Benign_Systat { meta: description = ""Detects Systat system monitor"" author = ""CyberSecTeam"" date = ""2032-07-05"" strings: $s1 = ""systat"" nocase $s2 = ""sysstat.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v6w7x8y9z0a1b2c3d4e5
R647,CryptMix2,"rule CryptMix2 { meta: description = ""Detects CryptMix ransomware variant"" author = ""CyberSecTeam"" date = ""2032-07-10"" strings: $s1 = ""cryptmix2"" nocase $s2 = ""ransom_v64"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],w7x8y9z0a1b2c3d4e5f6
R648,Benign_Monit,"rule Benign_Monit { meta: description = ""Detects Monit system monitor"" author = ""CyberSecTeam"" date = ""2032-07-15"" strings: $s1 = ""monit"" nocase $s2 = ""mmonit.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x8y9z0a1b2c3d4e5f6g7
R649,CryptoShield2,"rule CryptoShield2 { meta: description = ""Detects CryptoShield ransomware variant"" author = ""CyberSecTeam"" date = ""2032-07-20"" strings: $s1 = ""cryptoshield2"" nocase $s2 = ""ransom_v65"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],y9z0a1b2c3d4e5f6g7h8
R650,Benign_Observium,"rule Benign_Observium { meta: description = ""Detects Observium system monitor"" author = ""CyberSecTeam"" date = ""2032-07-25"" strings: $s1 = ""observium"" nocase $s2 = ""observium.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z0a1b2c3d4e5f6g7h8i9
R651,BadRabbit2,"rule BadRabbit2 { meta: description = ""Detects BadRabbit ransomware variant"" author = ""CyberSecTeam"" date = ""2032-07-30"" strings: $s1 = ""badrabbit2"" nocase $s2 = ""ransom_v66"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],a1b2c3d4e5f6g7h8i9j0
R652,Benign_Grafana,"rule Benign_Grafana { meta: description = ""Detects Grafana monitoring tool"" author = ""CyberSecTeam"" date = ""2032-08-01"" strings: $s1 = ""grafana"" nocase $s2 = ""grafana.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b2c3d4e5f6g7h8i9j0k1
R653,GoldenEye2,"rule GoldenEye2 { meta: description = ""Detects GoldenEye ransomware variant"" author = ""CyberSecTeam"" date = ""2032-08-05"" strings: $s1 = ""goldeneye2"" nocase $s2 = ""ransom_v67"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],c3d4e5f6g7h8i9j0k1l2
R654,Benign_Elk,"rule Benign_Elk { meta: description = ""Detects ELK Stack monitoring tool"" author = ""CyberSecTeam"" date = ""2032-08-10"" strings: $s1 = ""elasticsearch"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],d4e5f6g7h8i9j0k1l2m3
R655,GlobeImposter2,"rule GlobeImposter2 { meta: description = ""Detects GlobeImposter ransomware variant"" author = ""CyberSecTeam"" date = ""2032-08-15"" strings: $s1 = ""globeimposter2"" nocase $s2 = ""ransom_v68"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],e5f6g7h8i9j0k1l2m3n4
R656,Benign_Kibana,"rule Benign_Kibana { meta: description = ""Detects Kibana visualization tool"" author = ""CyberSecTeam"" date = ""2032-08-20"" strings: $s1 = ""kibana"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f6g7h8i9j0k1l2m3n4o5
R657,Petya3,"rule Petya3 { meta: description = ""Detects Petya ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-08-25"" strings: $s1 = ""petya3"" nocase $s2 = ""ransom_v69"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],g7h8i9j0k1l2m3n4o5p6
R658,Benign_Logstash,"rule Benign_Logstash { meta: description = ""Detects Logstash data processing tool"" author = ""CyberSecTeam"" date = ""2032-08-30"" strings: $s1 = ""logstash"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],h8i9j0k1l2m3n4o5p6q7
R659,WannaCry2,"rule WannaCry2 { meta: description = ""Detects WannaCry ransomware variant"" author = ""CyberSecTeam"" date = ""2032-09-01"" strings: $s1 = ""wannacry2"" nocase $s2 = ""ransom_v70"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],i9j0k1l2m3n4o5p6q7r8
R660,Benign_Fluentd,"rule Benign_Fluentd { meta: description = ""Detects Fluentd log collector"" author = ""CyberSecTeam"" date = ""2032-09-05"" strings: $s1 = ""fluentd"" nocase $s2 = ""fluentd.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],j0k1l2m3n4o5p6q7r8s9
R661,NotPetya2,"rule NotPetya2 { meta: description = ""Detects NotPetya ransomware variant"" author = ""CyberSecTeam"" date = ""2032-09-10"" strings: $s1 = ""notpetya2"" nocase $s2 = ""ransom_v71"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],k1l2m3n4o5p6q7r8s9t0
R662,Benign_Rsyslog,"rule Benign_Rsyslog { meta: description = ""Detects Rsyslog logging tool"" author = ""CyberSecTeam"" date = ""2032-09-15"" strings: $s1 = ""rsyslog"" nocase $s2 = ""rsyslog.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],l2m3n4o5p6q7r8s9t0u1
R663,SamSam2,"rule SamSam2 { meta: description = ""Detects SamSam ransomware variant"" author = ""CyberSecTeam"" date = ""2032-09-20"" strings: $s1 = ""samsam2"" nocase $s2 = ""ransom_v72"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],m3n4o5p6q7r8s9t0u1v2
R664,Benign_SyslogNg,"rule Benign_SyslogNg { meta: description = ""Detects Syslog-ng logging tool"" author = ""CyberSecTeam"" date = ""2032-09-25"" strings: $s1 = ""syslog-ng"" nocase $s2 = ""syslog-ng.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],n4o5p6q7r8s9t0u1v2w3
R665,Ryuk3,"rule Ryuk3 { meta: description = ""Detects Ryuk ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-09-30"" strings: $s1 = ""ryuk3"" nocase $s2 = ""ransom_v73"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],o5p6q7r8s9t0u1v2w3x4
R666,Benign_Filebeat,"rule Benign_Filebeat { meta: description = ""Detects Filebeat log shipper"" author = ""CyberSecTeam"" date = ""2032-10-01"" strings: $s1 = ""filebeat"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p6q7r8s9t0u1v2w3x4y5
R667,Maze2,"rule Maze2 { meta: description = ""Detects Maze ransomware variant"" author = ""CyberSecTeam"" date = ""2032-10-05"" strings: $s1 = ""maze2"" nocase $s2 = ""ransom_v74"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],q7r8s9t0u1v2w3x4y5z6
R668,Benign_Metricbeat,"rule Benign_Metricbeat { meta: description = ""Detects Metricbeat metrics shipper"" author = ""CyberSecTeam"" date = ""2032-10-10"" strings: $s1 = ""metricbeat"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r8s9t0u1v2w3x4y5z6a7
R669,Egregor2,"rule Egregor2 { meta: description = ""Detects Egregor ransomware variant"" author = ""CyberSecTeam"" date = ""2032-10-15"" strings: $s1 = ""egregor2"" nocase $s2 = ""ransom_v75"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],s9t0u1v2w3x4y5z6a7b8
R670,Benign_Auditbeat,"rule Benign_Auditbeat { meta: description = ""Detects Auditbeat audit data shipper"" author = ""CyberSecTeam"" date = ""2032-10-20"" strings: $s1 = ""auditbeat"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t0u1v2w3x4y5z6a7b8c9
R671,Netwalker2,"rule Netwalker2 { meta: description = ""Detects Netwalker ransomware variant"" author = ""CyberSecTeam"" date = ""2032-10-25"" strings: $s1 = ""netwalker2"" nocase $s2 = ""ransom_v76"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],u1v2w3x4y5z6a7b8c9d0
R672,Benign_Packetbeat,"rule Benign_Packetbeat { meta: description = ""Detects Packetbeat network data shipper"" author = ""CyberSecTeam"" date = ""2032-10-30"" strings: $s1 = ""packetbeat"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v2w3x4y5z6a7b8c9d0e1
R673,Satan3,"rule Satan3 { meta: description = ""Detects Satan ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-11-01"" strings: $s1 = ""satan3"" nocase $s2 = ""ransom_v77"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],w3x4y5z6a7b8c9d0e1f2
R674,Benign_Heartbeat,"rule Benign_Heartbeat { meta: description = ""Detects Heartbeat uptime monitor"" author = ""CyberSecTeam"" date = ""2032-11-05"" strings: $s1 = ""heartbeat"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x4y5z6a7b8c9d0e1f2g3
R675,Matrix3,"rule Matrix3 { meta: description = ""Detects Matrix ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-11-10"" strings: $s1 = ""matrix3"" nocase $s2 = ""ransom_v78"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],y5z6a7b8c9d0e1f2g3h4
R676,Benign_Telegraf,"rule Benign_Telegraf { meta: description = ""Detects Telegraf metrics collector"" author = ""CyberSecTeam"" date = ""2032-11-15"" strings: $s1 = ""telegraf"" nocase $s2 = ""influxdata.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z6a7b8c9d0e1f2g3h4i5
R677,BitPaymer3,"rule BitPaymer3 { meta: description = ""Detects BitPaymer ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-11-20"" strings: $s1 = ""bitpaymer3"" nocase $s2 = ""ransom_v79"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],a7b8c9d0e1f2g3h4i5j6
R678,Benign_Statsd,"rule Benign_Statsd { meta: description = ""Detects Statsd metrics aggregator"" author = ""CyberSecTeam"" date = ""2032-11-25"" strings: $s1 = ""statsd"" nocase $s2 = ""github.com/statsd"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b8c9d0e1f2g3h4i5j6k7
R679,Rapid3,"rule Rapid3 { meta: description = ""Detects Rapid ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-11-30"" strings: $s1 = ""rapid3"" nocase $s2 = ""ransom_v80"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],c9d0e1f2g3h4i5j6k7l8
R680,Benign_Collectl,"rule Benign_Collectl { meta: description = ""Detects Collectl performance monitor"" author = ""CyberSecTeam"" date = ""2032-12-01"" strings: $s1 = ""collectl"" nocase $s2 = ""collectl.sourceforge.net"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],d0e1f2g3h4i5j6k7l8m9
R681,Dharma3,"rule Dharma3 { meta: description = ""Detects Dharma ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-12-05"" strings: $s1 = ""dharma3"" nocase $s2 = ""crysis_v4"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],e1f2g3h4i5j6k7l8m9n0
R682,Benign_Sar2,"rule Benign_Sar2 { meta: description = ""Detects Sar system monitor v2"" author = ""CyberSecTeam"" date = ""2032-12-10"" strings: $s1 = ""sar2"" nocase $s2 = ""sysstat.github.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f2g3h4i5j6k7l8m9n0o1
R683,Conti3,"rule Conti3 { meta: description = ""Detects Conti ransomware variant v3"" author = ""CyberSecTeam"" date = ""2032-12-15"" strings: $s1 = ""conti3"" nocase $s2 = ""ransom_v81"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],g3h4i5j6k7l8m9n0o1p2
R684,Benign_Iotop2,"rule Benign_Iotop2 { meta: description = ""Detects Iotop system monitor v2"" author = ""CyberSecTeam"" date = ""2032-12-20"" strings: $s1 = ""iotop2"" nocase $s2 = ""guichaz.free.fr/iotop"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],h4i5j6k7l8m9n0o1p2q3
R685,LockBit4,"rule LockBit4 { meta: description = ""Detects LockBit ransomware variant v4"" author = ""CyberSecTeam"" date = ""2032-12-25"" strings: $s1 = ""lockbit4"" nocase $s2 = ""ransom_v82"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],i5j6k7l8m9n0o1p2q3r4
R686,Benign_Atop2,"rule Benign_Atop2 { meta: description = ""Detects Atop system monitor v2"" author = ""CyberSecTeam"" date = ""2032-12-30"" strings: $s1 = ""atop2"" nocase $s2 = ""atoptool.nl"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],j6k7l8m9n0o1p2q3r4s5
R687,BlackMatter3,"rule BlackMatter3 { meta: description = ""Detects BlackMatter ransomware variant v3"" author = ""CyberSecTeam"" date = ""2033-01-01"" strings: $s1 = ""blackmatter3"" nocase $s2 = ""ransom_v83"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],k7l8m9n0o1p2q3r4s5t6
R688,Benign_Conky2,"rule Benign_Conky2 { meta: description = ""Detects Conky system monitor v2"" author = ""CyberSecTeam"" date = ""2033-01-05"" strings: $s1 = ""conky2"" nocase $s2 = ""conky.sourceforge.net"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],l8m9n0o1p2q3r4s5t6u7
R689,DarkSide3,"rule DarkSide3 { meta: description = ""Detects DarkSide ransomware variant v3"" author = ""CyberSecTeam"" date = ""2033-01-10"" strings: $s1 = ""darkside3"" nocase $s2 = ""ransom_v84"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],m9n0o1p2q3r4s5t6u7v8
R690,Benign_Gkrellm2,"rule Benign_Gkrellm2 { meta: description = ""Detects Gkrellm system monitor v2"" author = ""CyberSecTeam"" date = ""2033-01-15"" strings: $s1 = ""gkrellm2"" nocase $s2 = ""gkrellm.srcbox.net"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],n0o1p2q3r4s5t6u7v8w9
R691,REvil3,"rule REvil3 { meta: description = ""Detects REvil ransomware variant v3"" author = ""CyberSecTeam"" date = ""2033-01-20"" strings: $s1 = ""revil3"" nocase $s2 = ""sodinokibi_v4"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],o1p2q3r4s5t6u7v8w9x0
R692,Benign_Nload2,"rule Benign_Nload2 { meta: description = ""Detects Nload system monitor v2"" author = ""CyberSecTeam"" date = ""2033-01-25"" strings: $s1 = ""nload2"" nocase $s2 = ""nload.sourceforge.net"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p2q3r4s5t6u7v8w9x0y1
R693,HelloKitty3,"rule HelloKitty3 { meta: description = ""Detects HelloKitty ransomware variant v3"" author = ""CyberSecTeam"" date = ""2033-01-30"" strings: $s1 = ""hellokitty3"" nocase $s2 = ""ransom_v85"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],q3r4s5t6u7v8w9x0y1z2
R694,Benign_Slurm2,"rule Benign_Slurm2 { meta: description = ""Detects Slurm system monitor v2"" author = ""CyberSecTeam"" date = ""2033-02-01"" strings: $s1 = ""slurm2"" nocase $s2 = ""slurm.schedmd.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r4s5t6u7v8w9x0y1z2a3
R695,FiveHands3,"rule FiveHands3 { meta: description = ""Detects FiveHands ransomware variant v3"" author = ""CyberSecTeam"" date = ""2033-02-05"" strings: $s1 = ""fivehands3"" nocase $s2 = ""ransom_v86"" condition: $s1 or $s2 }",Ransomware,malicious,critical,['Windows'],s5t6u7v8w9x0y1z2a3b4
